id;longitude;latitude;healthcare;name;speciality;operator_type;operational_status;addr_full;addr_street;addr_housenumber;addr_postcode;addr_city;addr_province;addr_country
947;-55.9262218;-27.3749503;doctor;CAPS 5 Yacyreta;;;;;Avenida Blas Parera;4977;3300;Posadas;;Argentina
948;-55.99939213;-27.39330131;doctor;CAPS 508 Itaembe Guazu;;;;;Avenida Pino Parana;;3300;Posadas;;Argentina
949;-68.23254353;-54.79346098;clinic;CAPS 6;;public;;;;;9410;;;Argentina
950;-58.96801312;-34.18557671;clinic;CAPS 6;;public;;;San Lorenzo;982;2804;Campana;;Argentina
951;-67.68726384;-53.79905881;clinic;CAPS 6 - Hilda Paredes;;public;;;;;9420;;;Argentina
952;-55.88601591;-27.36698381;doctor;CAPS 6 Villa Blossett;;;;;Guido Spano;1111;3300;Posadas;;Argentina
953;-58.96592846;-34.19696638;clinic;CAPS 7;;public;;;;;2804;;;Argentina
954;-68.33132828;-54.80639141;clinic;CAPS 7;;public;;;Avenida Leandro N. Alem;2008;9410;Ushuaia;Tierra del Fuego;Argentina
955;-55.89877023;-27.42346761;doctor;CAPS 7 Sesquicentenario;;;;;Calle 164;;3300;Posadas;;Argentina
956;-55.13430906;-27.4808621;doctor;CAPS 8 - Villa Falk;;;;;Iguazu;820;3360;Obera;;Argentina
957;-55.53294928;-27.14962832;doctor;CAPS 8 De Diciembre;;;;;;;;Corpus Christi;;Argentina
958;-54.62057778;-26.02686468;doctor;CAPS 8 De Diciembre;;;;;Primero de Mayo;;;Puerto Esperanza;;Argentina
959;-68.36728966;-54.83327251;clinic;CAPS 8 Eva Peron;;public;;;;;9410;;;Argentina
960;-58.83574074;-34.05991044;clinic;CAPS 8 Islas;;public;;;;;2804;;;Argentina
961;-55.91342415;-27.37622813;doctor;CAPS 8 Rocamora;;;;;Avenida Blas Parera;3673;;Posadas;;Argentina
962;-54.76151738;-27.54860305;doctor;CAPS 9 De Julio;;;;;;;;;;Argentina
963;-54.49206602;-26.41382337;doctor;CAPS 9 de Julio;;;;;Ruta Provincial 17;;3363;9 de Julio;;Argentina
964;-54.46555347;-26.43146627;doctor;CAPS 9 De Julio Kilometro 28;;;;;;;;9 de Julio;;Argentina
965;-55.74199981;-27.90412181;doctor;CAPS 9 de Noviembre;;;;;Belgrano;;3350;Apostoles;;Argentina
966;-55.13997506;-27.47748755;doctor;CAPS 9 Sixteen Vick - Barrio Caballeriza;;;;;Finlandia;;3360;Obera;;Argentina
967;-67.54310986;-45.88323732;clinic;CAPS Abel Amaya;;;;;Avenida Chile;;;Comodoro Rivadavia;;Argentina
968;-55.09538644;-26.94588202;doctor;CAPS Ackermann;;;;;Jose Antonio Ackermann;;3332;Villa Akerman;;Argentina
969;-54.55295442;-26.13760202;doctor;CAPS Aguaray;;;;;;;;Puerto Esperanza;;Argentina
970;-54.13752258;-26.48236822;doctor;CAPS Aldea Alecrin;;;;;Ruta Provincial 20;;3364;San Pedro;;Argentina
971;-54.28202558;-26.7470217;doctor;CAPS Aldea Fracran;;;;;;;;Fracran;;Argentina
972;-65.14444454;-26.82134295;doctor;CAPS Alderetes;;public;;;Jose Colombres;;4178;Alderetes;;Argentina
973;-68.59020428;-31.70127901;clinic;CAPS Aldo Hermosilla;general;public;;;Avenida Antonino Aberastain;;5427;La Rinconada;;Argentina
974;-54.58128408;-26.02933466;doctor;CAPS Alegre;;;;;Pablo M. Aranda;;3378;Puerto Esperanza;;Argentina
975;-54.35729583;-27.43398145;doctor;CAPS Alicia Baja;;;;;Ruta Provincial 221;;;Alicia Baja;;Argentina
976;-55.40185388;-27.50894492;doctor;CAPS Almafuerte;;;;;Laurel;;3317;Almafuerte;;Argentina
977;-55.91694924;-27.39516972;doctor;CAPS Alta Gracia;;;;;Avenida Tomas Guido;3712;3300;Posadas;;Argentina
978;-54.42086762;-27.2409862;doctor;CAPS Alta Union;;;;;Ruta Provincial 221;;;Colonia Aurora;;Argentina
979;-54.58303783;-25.63942101;doctor;CAPS Altos Del Parana;;;;;Citrino;;;;;Argentina
980;-55.75853035;-27.93431745;doctor;CAPS Andresito;;;;;Los Ficus;;N3350;Apostoles;;Argentina
981;-54.6729246;-26.41314753;doctor;CAPS Antiguo Centro;;;;;Florentino Ameghino;;;Eldorado;;Argentina
982;-65.57658521;-27.3052184;doctor;CAPS Arcadia;;;;;25 de Mayo;;4147;Arcadia;;Argentina
983;-55.32948151;-27.83628045;doctor;CAPS Arrocera;;;;;;;;Paraje Arrocera;;Argentina
984;-54.59869715;-25.99705142;doctor;CAPS Arroyito;;;;;;;;Paraje Arroyito;;Argentina
985;-55.40419436;-27.69792624;doctor;CAPS Arroyo del Medio;;;;;;;3313;Arroyo del Medio;;Argentina
986;-60.00387956;-31.60984754;doctor;Caps Arturo Ońativia;;;;;Los Fundadores;311;3123;Aldea Santa Maria;;Argentina
987;-67.25057608;-30.93340893;clinic;CAPS Balde De Astica;general;public;;;Camino Comunal;;5449;Astica;;Argentina
988;-67.13881647;-31.10552812;clinic;CAPS Balde De Funes;general;public;;;Camino Comunal;;5449;Villa San Agustin;;Argentina
989;-54.67181492;-26.39580228;doctor;CAPS Barrio 1° De Mayo;;;;;Florencio Merlo;;;Eldorado;;Argentina
990;-54.56677962;-25.61297887;doctor;CAPS Barrio 300 Viviendas;;;;;Las Calandrias;;3370;Puerto Iguazu;;Argentina
991;-55.51434874;-27.13756542;doctor;CAPS Barrio 8 De Diciembre;;;;;Alejandro Lagutt;;;Corpus Christi;;Argentina
992;-55.95906202;-27.42041802;doctor;CAPS Barrio Belen;;public;;;Calle 188;7388;3300;Posadas;;Argentina
993;-54.5814684;-25.61548062;doctor;CAPS Barrio Belen;;;;;Pancho Ramirez;;3370;Puerto Iguazu;;Argentina
994;-55.78963517;-27.76894418;doctor;CAPS Barrio Belgrano;;;;;San Lorenzo;;;San Jose;;Argentina
995;-68.49255955;-31.57868622;clinic;CAPS Barrio Bubica;general;public;;;Miguel Bernal;;;El Medanito;;Argentina
996;-55.31515508;-27.577256;doctor;CAPS Barrio Campora;;;;;Consejal Jose Pedrotti;;3315;Leandro N. Alem;;Argentina
997;-55.76063521;-27.91230297;doctor;CAPS Barrio Chaquito;;;;;;;;;;Argentina
998;-55.77077061;-27.77122825;doctor;CAPS Barrio Don Bosco;;;;;Ruta Provincial 203;;;San Jose;;Argentina
999;-55.41355711;-27.03473824;doctor;CAPS Barrio El Frances;;;;;;;3322;General Urquiza;;Argentina
1000;-54.58669435;-26.00285203;doctor;CAPS Barrio El Molino;;;;;;;;Puerto Esperanza;;Argentina
1001;-55.8085978;-27.91375396;doctor;CAPS Barrio Estacion;;;;;Walter Killmer;;3350;Apostoles;;Argentina
1002;-55.52453862;-27.26924093;doctor;CAPS Barrio Evita;;;;;;;3322;San Ignacio;;Argentina
1003;-65.19913905;-26.75702324;clinic;Caps Barrio Grafico 2;;;;;Calle 73;;4101;Las Talitas;;Argentina
1004;-54.56056804;-25.62777167;doctor;CAPS Barrio Hermoso;;;;;Claudia Galeano;;3370;Puerto Iguazu;;Argentina
1005;-55.2316823;-27.05213958;doctor;CAPS Barrio Hermoso;;;;;Esmeralda;;;Jardin America;;Argentina
1006;-55.31295407;-27.61091018;doctor;CAPS Barrio Illia;;;;;Juan Vucetich;;3315;Leandro N. Alem;;Argentina
1007;-54.70924524;-26.53161668;doctor;CAPS Barrio Ita;;;;;;;3384;Montecarlo;;Argentina
1008;-55.97957505;-27.4100921;doctor;CAPS Barrio Itaembe Guazu;;;;;Las Magnolias;;3300;Posadas;;Argentina
1009;-68.55703332;-31.7482543;clinic;CAPS Barrio Municipal;general;public;;;Mendoza;;5435;Carpinteria;;Argentina
1010;-55.93255517;-27.45295397;doctor;CAPS Barrio Nestor Kirchner;;;;;Calle 77c;;3300;Posadas;;Argentina
1011;-55.15516332;-27.84918824;doctor;CAPS Barrio Niño Jesus;;;;;Ruta Provincial 4;;3357;San Javier;;Argentina
1012;-55.28664848;-27.07219697;doctor;CAPS Barrio Ñacanguazu;;;;;Avenida General Manuel Belgrano;;3328;Ñacanguazu;;Argentina
1013;-54.58247901;-25.60468204;doctor;CAPS Barrio Obrero;;;;;Avenida Palo Rosa;;3370;Puerto Iguazu;;Argentina
1014;-55.78725438;-27.88350803;doctor;CAPS Barrio Rural;;;;;;;3350;Apostoles;;Argentina
1015;-54.58572758;-25.98624002;doctor;CAPS Barrio San Francisco;;;;;;;;Wanda;;Argentina
1016;-56.71995761;-27.61453343;doctor;CAPS barrio San Jorge;;;;;Buenos Aires;;3302;Ituzaingo;Corrientes;Argentina
1017;-55.92086518;-27.41787051;doctor;CAPS Barrio San Marcos;;public;;;Avenida Juan Jose Paso;7707;3300;Posadas;;Argentina
1018;-54.63020506;-26.42039931;doctor;CAPS Barrio Sarmiento;;;;;Rio Bermejo;288;;Eldorado;;Argentina
1019;-54.66412662;-26.40722321;doctor;CAPS Barrio Universitario;;;;;Avenida San Martin Oeste;;;Eldorado;;Argentina
1020;-58.63799622;-34.48343912;clinic;CAPS Belgrano;;public;;;Avenida General Manuel Belgrano;1661;1611;Don Torcuato;;Argentina
1021;-55.11756747;-27.50596624;doctor;CAPS Bella Vista;;;;;Quito;;;Obera;;Argentina
1022;-67.65995896;-31.58874903;clinic;CAPS Bermejo;general;public;;;;;5444;Bermejo;;Argentina
1023;-54.60810634;-27.01112483;doctor;CAPS Bernardino Rivadavia;;;;;Avenida Te del Valle;;;Bernardino Rivadavia;;Argentina
1024;-54.60990376;-26.97624102;doctor;CAPS Bernardino Rivadavia;;;;;Picada Aguas Blancas;;;Colonia Bernardino Rivadavia;;Argentina
1025;-59.27084844;-29.16419176;hospital;CAPS Bº Itati;;;;;Belgrano;2710;W3450;Puerto Goya;Corrientes;Argentina
1026;-59.25208395;-29.15442592;hospital;CAPS Bº Sarmiento;;;;;San Juan;1526;W3450ZAA;Puerto Goya;Corrientes;Argentina
1027;-55.32325133;-27.77560972;doctor;CAPS Caa Guazu;;;;;Picada Union;;;Paraje Invernadita de Itacaruare;;Argentina
1028;-55.39260344;-27.85194438;doctor;CAPS Caa Guazu;;;;;Ruta Provincial 30;;;Paraje Caa Guazu;;Argentina
1029;-55.29933063;-27.48537651;doctor;CAPS Caa Yari;;;;;Ruta Provincial 225;;3315;Caa Yari;;Argentina
1030;-54.14033755;-25.68110715;doctor;Caps Cabure-i;;;;;Ruta Nacional 101;;;Comandante Andresito;;Argentina
1031;-54.62092814;-26.41228973;doctor;CAPS Caffetti;;;;;Arroyo Elena;;;Eldorado;;Argentina
1032;-53.70420056;-26.27789966;doctor;CAPS Campiñas de Americo;;;;;Ruta Nacional 14;;;Paraje Campiñas de America;;Argentina
1033;-58.56291625;-34.43004858;clinic;CAPS Canal;;public;;;Avenida Italia;105;1648;Tigre;;Argentina
1034;-65.21005271;-26.79167227;clinic;CAPS Canal Norte;;;;;Avenida Francisco de Aguirre;;4000;San Miguel de Tucumán;Tucumán;Argentina
1035;-55.22632241;-27.04812448;doctor;CAPS Cantera;;;;;Mexico;977;3328;Jardin America;;Argentina
1036;-68.5486639;-31.98529452;clinic;CAPS Cañada Honda;general;public;;;Ruta Provincial 318;;5431;Cañada Honda;;Argentina
1037;-54.73426656;-26.66229977;doctor;CAPS Caraguatay Km 8;;;;;Ruta Provincial 212;;;Caraguatay;;Argentina
1038;-58.81789542;-34.35120932;clinic;CAPS Carlos Menem;;public;;;Los Junquillos;;1625;Belen de Escobar;;Argentina
1039;-58.57519917;-34.43640692;clinic;CAPS Carupa;;public;;;Ruperto Mazza;;1648;San Fernando;;Argentina
1040;-67.46979637;-45.81671602;clinic;CAPS Castelli;;;;;Virgen de Lourdes;;;Comodoro Rivadavia;;Argentina
1041;-55.92392281;-27.40911662;doctor;CAPS Cecilia Griersson;;;;;Andres Bianchi;;;;;Argentina
1042;-54.57433398;-25.60079812;doctor;CAPS Centro;;;;;Avenida Victoria Aguirre;;3370;Puerto Iguazu;;Argentina
1043;-67.37665331;-45.75136802;clinic;"CAPS Centro De Atencion Primaria de Salud ""Barrio Caleta Cordova""";;;;;Avenida Punta Novales;520;;Comodoro Rivadavia;;Argentina
1044;-67.50775156;-45.85923004;clinic;"CAPS Centro de Atencion Primaria de Salud ""Barrio Jorge Newbery""";;;;;Florida;;;Comodoro Rivadavia;;Argentina
1045;-67.51203446;-45.86008591;clinic;"CAPS Centro de Atencion Primaria de Salud ""Barrio Las Flores""";;;;;Sarmiento;;;Comodoro Rivadavia;;Argentina
1046;-67.4986908;-45.85858957;clinic;"CAPS Centro de Atencion Primaria de Salud ""Barrio Pietrobelli""";;;;;Leandro Alem;1125;;Comodoro Rivadavia;;Argentina
1047;-67.45633914;-45.81372326;clinic;"CAPS Centro de Atencion Primaria de Salud ""Barrio Presidente Ortiz""";;;;;Avenida Jose Ingenieros;1064;;Comodoro Rivadavia;;Argentina
1048;-67.46242491;-45.79519431;clinic;"CAPS Centro de Atencion Primaria de Salud ""Barrio Prospero Palazzo""";;;;;Avenida Juan Jose Paso;2261;;Comodoro Rivadavia;;Argentina
1049;-67.53044305;-45.86616631;clinic;"CAPS Centro de Atencion Primaria de Salud ""Barrio Quirno Costa""";;;;;Comunidad;;;Comodoro Rivadavia;;Argentina
1050;-67.49021997;-45.77310523;clinic;"CAPS Centro de Atencion Primaria de Salud ""Barrio Rene Favaloro""";;;;;;;;;;Argentina
1051;-67.47418908;-45.81127868;clinic;"CAPS Centro de Atencion Primaria de Salud ""Barrio Rodriguez Peña""";;;;;Miguel Peña;48;;Comodoro Rivadavia;;Argentina
1052;-67.54298757;-45.86052051;clinic;"CAPS Centro de Atencion Primaria de Salud ""Barrio San Cayetano""";;;;;Hugo del Carril;;;Comodoro Rivadavia;;Argentina
1053;-67.53076022;-45.8590722;clinic;"CAPS Centro de Atencion Primaria de Salud ""Barrio San Martin""";;;;;Calle 540;;;;;Argentina
1054;-67.47616327;-45.83761302;clinic;"CAPS Centro de Atencion Primaria de Salud ""Marcelino Reyes""";;;;;Avenida General Libertador San Martin;637;;Comodoro Rivadavia;;Argentina
1055;-67.4856064;-45.72771965;hospital;CAPS Centro de Atencion Primaria de Salud Barrio Astra;;public;;;Doctor Orestes Riccardi;130;9003;Comodoro Rivadavia;;Argentina
1056;-65.28506161;-24.20784031;hospital;CAPS Centro de Salud Coronel Arias;;;;;Bernardo de Monteagudo;1699;4600;San Salvador de Jujuy;Jujuy;Argentina
1057;-58.76832878;-34.61436621;doctor;CAPS Centro Integrador Comunitario La Bibiana;;public;;;;;1744;;;Argentina
1058;-64.17631645;-31.42108465;clinic;CAPS Centro Integral Materno Infantil Cecilia Grierson;maternity;public;;;Entre Rios;650;5000;Cordoba;Cordoba;Argentina
1059;-58.91471168;-34.45859692;clinic;CAPS Cepa Diabetologia;;public;;;;;1629;;;Argentina
1060;-55.59762974;-27.50951137;doctor;CAPS Cerro Cora Ingeniero Otaño;;;;;;;;Cerro Cora;;Argentina
1061;-54.82886706;-27.03670648;doctor;CAPS Cerro Moreno;;;;;Ruta Provincial 220;;;Salto Encantado;;Argentina
1062;-55.57928611;-27.43310856;doctor;CAPS Cerro Santa Ana;;;;;;;;Paraje La Fortaleza;;Argentina
1063;-68.46894002;-31.90221478;clinic;CAPS Cerro Valdivia;general;public;;;Salvador Maria del Carril;;5435;Colonia Fiscal;;Argentina
1064;-55.34331685;-27.80353906;doctor;CAPS Cerro Volcan;;;;;;;;Paraje Cerro Volcan;;Argentina
1065;-65.31844891;-26.4110539;doctor;CAPS Chamorro;;;;;;;;;;Argentina
1066;-67.27653441;-31.07117933;clinic;CAPS Chucuma;general;public;;;Ruta 510;;5449;Chucuma;;Argentina
1067;-68.6853056;-32.07689741;clinic;CAPS Cienaguita;general;public;;;;;5449;Cienaguita;;Argentina
1068;-65.42031275;-27.45498667;clinic;CAPS Ciudacita;;;;;Ruta Provincial 329;;4174;Ciudacita;;Argentina
1069;-64.22791737;-31.4840433;clinic;CAPS Ciudad Ampliacion Cabildo;;public;;;Congreso;6098;5000;Cordoba;Cordoba;Argentina
1070;-64.13010492;-31.35405314;clinic;CAPS Ciudad de los Cuartetos;;public;;;;;5000;;;Argentina
1071;-64.17809215;-31.29553212;clinic;CAPS Ciudad de los Niños;;public;;;;;5000;;;Argentina
1072;-64.11074784;-31.44966258;clinic;CAPS Ciudad Evita;;public;;;;;5000;;;Argentina
1073;-64.19429538;-31.50485314;clinic;CAPS Ciudad Obispo Angelelli;;public;;;;;5000;;;Argentina
1074;-64.14660361;-31.34812345;clinic;CAPS Ciudad Villa Retiro;;public;;;;;5000;Cordoba;Cordoba;Argentina
1075;-68.37208;-31.91315316;clinic;CAPS Cochagual Centro;general;public;;;Carmona;;5435;Cochagual;;Argentina
1076;-68.38407761;-31.88014967;clinic;CAPS Cochagual Norte;general;public;;;Independencia;;5435;Cochagual;;Argentina
1077;-65.95675808;-26.36173973;doctor;CAPS Colalao del Valle;;;;;Ruta Nacional 40;;;Colalao del Valle;;Argentina
1078;-54.85091633;-27.47867728;doctor;CAPS Colonia Acaragua;;;;;Colonia Acaragua;;;Alba Posse;;Argentina
1079;-56.00323791;-27.37083152;doctor;CAPS Colonia Aeroparque;;public;;;Calle 243;2902;3300;Posadas;;Argentina
1080;-55.23168641;-27.36167245;doctor;CAPS Colonia Alberdi;;;;;Arroyo Guayavera;75;;Colonia Alberdi;;Argentina
1081;-53.92321743;-26.50804174;doctor;CAPS Colonia Alegria;;;;;;;;San Pedro;;Argentina
1082;-54.88706656;-27.25191981;doctor;CAPS Colonia Florida;;;;;Picada Burro Magro;;;Campo Grande;;Argentina
1083;-55.36233807;-27.0192686;doctor;CAPS Colonia Gisela;;;;;;;;Clonia Gisela;;Argentina
1084;-55.11561583;-27.30152341;doctor;CAPS Colonia Julio Martin;;;;;;;;Colonia Julio Martin;;Argentina
1085;-55.28571633;-27.35522534;doctor;CAPS Colonia La Isolina;;;;;Ruta Provincial 210;;3322;Colonia La Isolina;;Argentina
1086;-54.26309782;-25.98218335;doctor;CAPS Colonia Lanusse;;;;;Ruta Provincial 227;;;Gobernador Lanusse;;Argentina
1087;-55.25209693;-26.97150676;doctor;CAPS Colonia Oasis;;;;;;;;Colonia Oasis;;Argentina
1088;-54.98989524;-26.80725264;doctor;CAPS Colonia Oasis;;public;;;;;3328;Puerto Rico;;Argentina
1089;-54.90392164;-27.59511155;doctor;CAPS Colonia Paraiso;;;;;Picada Internacional;;;Paraje El Paraiso;;Argentina
1090;-54.20162838;-26.68425575;doctor;CAPS Colonia Paraiso;;;;;Ruta Nacional 14;;;Terciados Paraiso;;Argentina
1091;-55.31707026;-26.98195187;doctor;CAPS Colonia Polana;;;;;Avenida de los Inmigrantes;;;Colonia Polana;;Argentina
1092;-55.13688172;-27.11178864;doctor;CAPS Colonia Primavera;;;;;;;;Paraje Colonia Primavera;;Argentina
1093;-54.59474735;-27.45417547;doctor;CAPS Colonia Saltiño;;;;;Ruta Provincial 2;;;Paraje Saltiño;;Argentina
1094;-55.33498465;-27.35739022;doctor;CAPS Colonia Santo Domingo Savio;;;;;;;;Domingo Savio;;Argentina
1095;-54.56613337;-25.62967931;doctor;CAPS Combate de Mborore;;;;;Avenida Posadas;;;Iguazu;;Argentina
1096;-54.55500263;-25.8643498;doctor;CAPS Comunidad Aborigen Guapoy;;;;;Ruta Nacional 12;;3370;Puerto Libertad;;Argentina
1097;-54.18348022;-26.33846327;doctor;CAPS Comunidad Aborigen Tekoa Arandu;;;;;Ruta Provincial 17;;N3352;Pozo Azul;;Argentina
1098;-68.59012197;-31.50974381;clinic;CAPS Costanera Norte;general;public;;;;;;;;Argentina
1099;-53.94248432;-26.54287785;doctor;CAPS Cruce Caballero;;;;;Ruta Nacional 14;;;;;Argentina
1100;-54.45557347;-27.17836978;doctor;CAPS Cruce Londero - Alicia;;;;;Ruta Provincial 222;;;Cruce Londero;;Argentina
1101;-65.4891555;-27.61462177;doctor;CAPS de Casas Viejas;;;;;Ruta Provincial 308;;;Casas Viejas;;Argentina
1102;-63.75904846;-31.29891967;clinic;CAPS De Piquillin;;public;;;25 de Mayo Oeste;40;5125;Piquillin;;Argentina
1103;-65.45732564;-27.38957396;doctor;CAPS de Santa Cruz;;;;;;;4149;Santa Cruz;;Argentina
1104;-54.44302635;-26.19281253;doctor;CAPS Delicia Km 22;;;;;Ruta Provincal 18;;;Colonia Delicia;;Argentina
1105;-54.03849265;-25.78547961;doctor;CAPS Deseado;;;;;;;;Deseado;;Argentina
1106;-58.51976143;-34.49039745;clinic;CAPS Diagonal Salta;;public;;;Fray Luis Beltran;1110;1640;Martinez;;Argentina
1107;-58.68866583;-34.35954487;clinic;CAPS Dique Lujan;;public;;;Avenida 12 de Octubre;943;1648;;;Argentina
1108;-68.69258898;-32.00945754;clinic;CAPS Divisadero;general;public;;;;;5431;Divisadero;;Argentina
1109;-68.56384864;-31.55388258;clinic;CAPS Docentes Sanjuaninos;general;public;;;;;;;;Argentina
1110;-68.46465653;-31.51078467;clinic;CAPS Doctor Emilio Galdeano;general;public;;;Balcarce y Avenida Nueva Argentina;;5411;Colonia Gutierrez;;Argentina
1111;-68.59947877;-31.50662407;clinic;CAPS Doctor Jorge Humberto Mira;;public;;;;;;;;Argentina
1112;-60.50176545;-31.7293029;doctor;CAPS Doctor Jose Alcain;;;;;Doctor Tezanos Pintos;;3100;Parana;;Argentina
1113;-59.89015424;-31.58168107;clinic;CAPS Doctor Juan Jose Elberg;;;;;;;3132;El Pingo;;Argentina
1114;-58.74341642;-34.54725282;clinic;CAPS Doctor Luis Suarez Paris;;public;;;Tomas Alba Edison;;1663;Santa Maria;;Argentina
1115;-65.7035505;-28.4432252;doctor;CAPS Doctor Oscar Chicho Pacheco;;;;;;;4707;Santa Rosa;La Pampa;Argentina
1116;-58.54561424;-34.47675196;clinic;CAPS Doctor Ramon Carrillo;;public;;;Intendente Tomkinson;2130;1642;;;Argentina
1117;-58.72210493;-34.59479397;clinic;CAPS Doctor Raul Matera;;public;;;Emilio Lamarca;812;1661;;;Argentina
1118;-65.16897233;-26.79159843;clinic;CAPS Doctora Maria Beatriz Curubeto;;public;;;;;;San Miguel de Tucumán;Tucumán;Argentina
1119;-68.32876912;-31.81322285;clinic;CAPS Domingo Ramon Cejas;general;public;;;;;;;;Argentina
1120;-67.42121285;-45.79158296;clinic;CAPS Don Bosco;;;;;Base Matienzo;;;Comodoro Rivadavia;;Argentina
1121;-55.87349385;-27.45119704;doctor;CAPS Don Pedro;;public;;;Calle 53;;3300;Posadas;;Argentina
1122;-55.25210422;-27.69839244;doctor;CAPS Dos Arroyos;;;;;;;3315;Dos Arroyos;;Argentina
1123;-55.93498475;-27.39894744;doctor;CAPS Dos de Abril;;public;;;Calle 122;5600;3300;Posadas;;Argentina
1124;-53.75308256;-26.29544156;doctor;CAPS Dos Hermanas;;;;;Ruta Provincial 17;;;Dos Hermanas;;Argentina
1125;-65.17625143;-26.81348307;doctor;CAPS Dr Carlos Cattaneo;;public;;;Avenida Martin Berho;1078;4000;San Miguel de Tucumán;Tucumán;Argentina
1126;-60.48686553;-31.75175928;doctor;CAPS Dr Carlos Reynoso;;;;;Quinquela Martin;;3100;Parana;;Argentina
1127;-68.47409615;-31.49743691;clinic;CAPS Dr Francisco Gonzalez Fernandez;general;public;;;Avenida Nazario Benavidez;;5413;El Mogote;;Argentina
1128;-65.78176296;-28.44995462;doctor;CAPS Edgardo Acuña;;;;;;;;;;Argentina
1129;-54.81395096;-26.71526393;doctor;CAPS El Alcazar;;;;;Avenida Güemes;;3384;El Alcazar;;Argentina
1130;-55.21293358;-27.26470062;doctor;CAPS El Bonito;;;;;;;;Paraje El Bonito;;Argentina
1131;-64.87585785;-26.50501638;clinic;CAPS El Cajon;;;;;;;;El Cajon;;Argentina
1132;-55.16730686;-27.30750364;doctor;CAPS El Chapa;;;;;Ruta Provincial 6;;;Colonia Alberdi;;Argentina
1133;-60.46903311;-31.75654518;doctor;CAPS El Charrua;;;;;Poeta Jose Murga;;3100;Parana;;Argentina
1134;-64.1703057;-31.3417071;clinic;CAPS El Chingolo;;public;;;;;5000;;;Argentina
1135;-54.53183723;-26.14615148;doctor;CAPS El Doradito;;;;;;;;;;Argentina
1136;-67.79527288;-32.21611722;clinic;CAPS El Encon;general;public;;;;;5421;Encon;;Argentina
1137;-54.93321463;-26.89403366;doctor;CAPS El Ombu;;;;;Ruta Provincial 220;;;Colonia El Ombu;;Argentina
1138;-60.16720958;-31.65655284;doctor;Caps El Palenque;;;;;;;;El Palenque;;Argentina
1139;-55.07907693;-26.9200267;doctor;CAPS El Pocito;;;;;;;;Paraje El Pocito;;Argentina
1140;-55.8947988;-27.45117382;doctor;CAPS El Porvenir;;;;;;;;;;Argentina
1141;-54.4498058;-27.40083278;doctor;CAPS El Progreso;;;;;Ruta Provincial 2;;;Paraje El Progreso;;Argentina
1142;-65.42698508;-26.68377211;clinic;CAPS El Raco;;;;;Ruta Provincial 341;;4105;Raco;;Argentina
1143;-54.61407761;-27.06962884;doctor;CAPS El Saltito;;;;;;;;Paraje Salto Misterioso;;Argentina
1144;-66.01964557;-30.54890915;hospital;CAPS El Simbolar;;public;;;;;;;;Argentina
1145;-55.90764985;-27.41601182;doctor;CAPS El Zaiman;;;;;;;;;;Argentina
1146;-54.58869846;-26.4027787;doctor;CAPS Eldorado Kilometro 10;;;;;Mborore;;3380;Eldorado;;Argentina
1147;-54.63235745;-26.01904461;doctor;CAPS Esperanza Kilometro 1;;;;;10 de Junio;;3378;Paraje El Uno;;Argentina
1148;-60.50764393;-31.74094335;doctor;CAPS Estanislao Zeballos;;;;;Estanislao Zeballos;1059;3100;Parana;;Argentina
1149;-64.17533711;-31.29797821;clinic;CAPS Esteban Maradona;;public;;;;;5145;;;Argentina
1150;-55.34343193;-27.10884122;doctor;CAPS Eva Peron;;;;;;;;Hipolito Irigoyen;;Argentina
1151;-55.16531842;-26.98973463;doctor;CAPS Eva Peron;;;;;8 de Dicembre;;3332;Puerto Leoni;;Argentina
1152;-65.13280165;-26.85092537;doctor;Caps Eva Peron;;;;;Corrientes;;4109;Banda del Rio Sali;;Argentina
